Date,Open,High,Low,Close,Adj Close,Volume
2018-04-25,220.149994,223.779999,218.199997,220.449997,138.260468,69676390
2018-04-26,221.570007,222.589996,216.000000,220.699997,138.417267,73277625
2018-04-27,221.360001,224.429993,217.619995,223.910004,140.430481,81940050
2018-04-30,224.500000,228.199997,221.580002,226.990005,142.362167,39358911
2018-05-02,224.220001,230.000000,224.020004,229.020004,143.635330,40017845
2018-05-03,228.399994,232.740005,227.500000,229.399994,143.873657,73643832
2018-05-04,229.580002,230.940002,225.699997,228.550003,143.340591,48163190
2018-05-07,230.169998,232.179993,229.059998,229.860001,144.162155,37271925
2018-05-08,227.789993,228.479996,224.500000,226.699997,142.180298,55972540
2018-05-10,228.500000,234.139999,228.369995,233.699997,146.570526,72199060
2018-05-11,234.350006,237.949997,233.740005,235.570007,147.743317,52532250
2018-05-14,236.210007,237.800003,234.029999,237.800003,149.141953,34774710
2018-05-15,237.500000,237.500000,230.399994,231.389999,145.121735,53009574
2018-05-16,230.880005,232.000000,226.699997,229.559998,143.974014,67254242
2018-05-17,230.009995,231.250000,227.000000,227.550003,142.713394,37666082
2018-05-18,225.699997,228.160004,222.800003,223.130005,139.941284,50877211
2018-05-21,223.789993,226.800003,223.550003,226.500000,142.054871,34277670
2018-05-22,227.270004,227.270004,222.949997,225.600006,141.490402,43268345
2018-05-23,223.110001,224.070007,221.000000,221.000000,138.605408,48854670
2018-05-24,221.910004,223.699997,221.119995,222.009995,139.238846,37214260
2018-05-25,222.509995,223.479996,219.000000,220.759995,138.454895,47281373
2018-05-28,219.470001,221.500000,219.199997,220.899994,138.542679,23187310
2018-05-29,220.500000,222.130005,217.100006,219.289993,137.532944,34597664
2018-05-30,219.300003,221.550003,217.880005,220.500000,138.291824,42346630
2018-05-31,221.979996,224.350006,220.000000,222.360001,139.458374,67415130
2018-06-01,221.500000,222.770004,220.000000,220.000000,137.978241,35532280
2018-06-04,221.130005,222.669998,218.570007,220.000000,137.978241,32257600
2018-06-05,220.000000,220.789993,214.509995,214.729996,134.673035,48231401
2018-06-06,216.000000,218.190002,214.649994,217.899994,136.661179,35857890
2018-06-07,218.940002,219.449997,216.410004,216.410004,135.726700,32485100
2018-06-08,216.000000,217.000000,210.250000,211.130005,132.415207,60791010
2018-06-11,212.500000,213.610001,208.330002,210.350006,131.926010,28264070
2018-06-13,211.229996,216.130005,209.630005,215.000000,134.842377,48675611
2018-06-14,214.820007,217.490005,213.600006,214.000000,134.215210,42732411
2018-06-15,213.899994,215.000000,207.899994,209.360001,131.305115,86209930
2018-06-18,209.000000,211.199997,205.009995,206.300003,129.385956,54276700
2018-06-19,204.000000,206.770004,202.110001,206.000000,129.197800,51734620
2018-06-20,207.000000,212.369995,207.000000,212.199997,133.086288,60991640
2018-06-21,212.250000,214.160004,208.619995,210.399994,131.957352,65102971
2018-06-22,211.619995,214.500000,209.619995,214.479996,134.516235,59479060
2018-06-25,204.500000,206.940002,202.509995,202.509995,134.536163,56516990
2018-06-26,203.639999,205.000000,199.600006,199.910004,132.808884,54748040
2018-06-27,201.850006,209.330002,198.550003,207.949997,138.150208,81134771
2018-06-28,207.850006,210.630005,207.009995,208.750000,138.681686,42717178
2018-06-29,210.100006,218.300003,210.089996,218.000000,144.826843,76710160
2018-07-02,217.009995,222.830002,216.000000,220.860001,146.726868,52803002
2018-07-03,221.009995,222.449997,217.100006,217.750000,144.660767,36690286
2018-07-04,218.229996,219.559998,216.610001,217.699997,144.627533,20278040
2018-07-05,217.500000,224.539993,216.850006,224.539993,149.171646,53737320
2018-07-06,225.009995,227.589996,221.610001,226.710007,150.613281,55248910
2018-07-09,228.500000,231.240005,228.199997,230.750000,153.297211,47893521
2018-07-10,230.949997,232.250000,228.000000,230.520004,153.144424,40616741
2018-07-11,229.199997,229.199997,224.800003,227.570007,151.184631,58161120
2018-07-12,226.759995,228.449997,225.100006,226.600006,150.540192,40488180
2018-07-13,227.300003,230.860001,227.220001,229.500000,152.466797,36919220
2018-07-16,230.100006,231.000000,226.419998,227.320007,151.018539,33485834
2018-07-17,227.000000,227.000000,220.520004,222.500000,147.816391,62586307
2018-07-18,222.000000,224.000000,215.639999,216.279999,143.684174,61197290
2018-07-19,216.899994,217.110001,206.559998,208.339996,138.409286,89574540
2018-07-20,207.770004,210.949997,201.100006,204.339996,135.751907,126702690
2018-07-23,205.399994,210.399994,205.250000,208.419998,138.462433,55275830
2018-07-24,209.000000,215.449997,208.919998,215.449997,143.132767,54142604
2018-07-25,211.000000,215.449997,208.339996,213.699997,141.970169,76868220
2018-07-26,215.699997,216.509995,209.110001,210.000000,139.512100,59754671
2018-07-27,210.000000,211.220001,205.580002,208.899994,138.781326,58628499
2018-07-30,207.770004,212.490005,206.559998,211.330002,140.395691,48372869
2018-07-31,211.089996,214.940002,210.240005,214.860001,142.740814,45260969
2018-08-01,213.500000,215.199997,210.570007,210.600006,139.910736,37666670
2018-08-02,208.539993,211.720001,205.130005,206.600006,137.253342,58115720
2018-08-03,206.490005,206.550003,202.000000,202.210007,134.336868,74165120
2018-08-06,201.800003,205.199997,199.570007,203.899994,135.459610,52730870
2018-08-07,205.190002,207.949997,201.550003,201.789993,134.057831,60553420
2018-08-08,201.529999,202.449997,191.509995,193.199997,128.351135,142075230
2018-08-09,189.990005,195.899994,182.059998,195.899994,130.144852,160336492
2018-08-10,194.000000,196.850006,183.009995,186.149994,123.667503,113592570
2018-08-13,182.050003,193.389999,180.149994,190.000000,126.225235,106701070
2018-08-14,192.979996,195.979996,188.199997,192.759995,128.058838,82753490
2018-08-15,192.350006,194.000000,186.529999,187.979996,124.883255,77725380
2018-08-16,189.000000,192.279999,188.220001,191.600006,127.288185,54684035
2018-08-17,191.830002,192.429993,188.589996,189.550003,125.926270,45242728
2018-08-20,190.990005,193.990005,190.639999,191.199997,127.022446,49443100
2018-08-21,192.000000,192.339996,189.550003,191.800003,127.421059,40349600
2018-08-22,192.429993,193.690002,187.559998,187.800003,124.763695,66396800
2018-08-23,188.440002,189.059998,178.550003,178.710007,118.724792,147648980
2018-08-24,178.000000,180.389999,172.800003,180.389999,119.840881,133262230
2018-08-27,181.470001,183.830002,180.520004,183.270004,121.754204,51721522
2018-08-28,183.350006,184.639999,181.220001,182.000000,120.910500,49610470
2018-08-29,182.770004,183.850006,181.309998,183.500000,121.906998,39285222
2018-08-30,184.610001,185.570007,177.250000,178.000000,118.253113,66285520
2018-08-31,177.610001,182.000000,175.610001,182.000000,120.910500,63814121
2018-09-03,181.720001,182.869995,180.149994,181.210007,120.385658,31275260
2018-09-04,182.000000,182.490005,177.710007,179.500000,119.249619,56794610
2018-09-05,178.500000,181.250000,178.279999,178.460007,118.558723,44505055
2018-09-06,177.250000,180.179993,175.000000,175.000000,116.260086,49419914
2018-09-07,175.470001,177.449997,173.850006,174.899994,116.193649,68532830
2018-09-10,175.029999,175.970001,169.850006,171.210007,113.742218,77730590
2018-09-11,171.229996,172.669998,165.899994,169.360001,112.513199,93278704
2018-09-12,170.199997,175.190002,169.399994,173.899994,115.529312,93574141
2018-09-13,174.500000,189.039993,174.500000,183.500000,121.906998,194913205
2018-09-14,185.000000,189.000000,182.529999,188.710007,125.368233,127908271
2018-09-17,190.000000,192.070007,186.600006,188.110001,124.969627,67025000
2018-09-18,188.300003,192.690002,186.509995,191.649994,127.321404,83601970
2018-09-19,192.300003,193.970001,191.470001,193.899994,128.816162,61065690
2018-09-20,194.300003,197.729996,191.160004,191.160004,126.995880,133004442
2018-09-21,191.160004,194.679993,188.830002,193.440002,128.510574,109182052
2018-09-24,194.600006,199.059998,194.289993,198.750000,132.038223,76000900
2018-09-25,199.699997,201.000000,195.059998,195.550003,129.912338,90058282
2018-09-26,195.520004,197.399994,193.589996,195.789993,130.071777,61988580
2018-09-27,195.000000,204.100006,194.559998,204.100006,135.592484,101333905
2018-09-28,204.929993,205.669998,200.100006,203.320007,135.074280,101839410
2018-10-01,204.500000,205.250000,201.710007,204.199997,135.658905,55013681
2018-10-02,205.160004,205.979996,198.619995,199.500000,132.536484,79003432
2018-10-03,200.000000,202.470001,196.850006,198.300003,131.739304,76679890
2018-10-04,197.910004,198.190002,189.250000,189.350006,125.793411,87452119
2018-10-05,188.990005,191.589996,185.050003,187.199997,124.365067,103279820
2018-10-08,187.000000,193.600006,182.509995,191.850006,127.454277,82502650
2018-10-09,193.500000,196.039993,188.699997,191.250000,127.055664,86121480
2018-10-10,192.000000,195.119995,188.809998,189.889999,126.152145,67336630
2018-10-11,184.850006,187.830002,182.300003,185.270004,123.082893,125364362
2018-10-12,187.800003,192.160004,187.610001,191.850006,127.454277,63094290
